./data/images/20151127_121306.jpg,1652,623,2141,1036,pane
./data/images/20151127_121306.jpg,889,978,1539,1828,pizzoccheri
./data/images/20151127_121306.jpg,2067,1043,2352,1319,mandarini
./data/images/20151127_121306.jpg,2280,1204,2573,1493,mandarini
./data/images/20151127_121306.jpg,2010,1315,2306,1608,mandarini
./data/images/20151127_121434.jpg,1852,210,2339,682,yogurt
./data/images/20151127_121434.jpg,1867,1321,2700,1880,spinaci
./data/images/20151127_121434.jpg,1976,773,2804,1534,arrosto
./data/images/20151127_121434.jpg,526,719,1447,1623,pasta_zafferano_e_piselli
./data/images/20151127_121517.jpg,0,328,526,893,pane
./data/images/20151127_121517.jpg,741,1617,1378,1967,patate/pure
./data/images/20151127_121517.jpg,610,982,1391,1645,torta_salata_spinaci_e_ricotta
./data/images/20151127_121517.jpg,1726,356,2967,1328,pasta_zafferano_e_piselli
./data/images/20151127_121517.jpg,607,253,1054,702,budino
./data/images/20151127_121548.jpg,100,1103,1071,1956,fagiolini
./data/images/20151127_121548.jpg,701,1050,1334,1885,scaloppine
./data/images/20151127_121548.jpg,1582,742,2518,1614,pasta_zafferano_e_piselli
./data/images/20151127_121548.jpg,2657,217,3216,720,yogurt
./data/images/20151127_121649.jpg,730,515,1776,2130,pizza
./data/images/20151127_121649.jpg,2100,532,2750,1141,patate/pure
./data/images/20151127_121831.jpg,420,578,1157,1350,pasta_mare_e_monti
./data/images/20151127_121831.jpg,2354,360,2906,892,pane
./data/images/20151127_121831.jpg,1478,1050,2206,1750,pesce_(filetto)
./data/images/20151127_121831.jpg,1481,1443,2075,2062,spinaci
./data/images/20151127_121903.jpg,1847,589,2795,1510,pasta_mare_e_monti
./data/images/20151127_121953.jpg,1630,928,2730,1928,pasta_sugo
./data/images/20151127_121953.jpg,734,758,1367,1634,pesce_(filetto)
./data/images/20151127_121953.jpg,176,715,863,1417,fagiolini
./data/images/20151127_121953.jpg,343,1260,986,1804,spinaci
./data/images/20151127_122010.jpg,443,506,1376,1426,pasta_sugo
./data/images/20151127_122010.jpg,1825,600,2585,1306,scaloppine
./data/images/20151127_122010.jpg,1846,979,2482,1504,patate/pure
./data/images/20151127_122032.jpg,1981,481,2606,1107,pane
./data/images/20151127_122032.jpg,1156,1107,2082,1887,scaloppine
./data/images/20151127_122032.jpg,2752,141,3260,613,yogurt
./data/images/20151127_122131.jpg,2076,1362,2704,1914,pane
./data/images/20151127_122131.jpg,1506,432,2531,1257,pizzoccheri
./data/images/20151127_122131.jpg,325,403,1075,1178,spinaci
./data/images/20151127_122131.jpg,271,806,1185,1356,scaloppine
./data/images/20151127_122131.jpg,1265,1403,1533,1678,mandarini
./data/images/20151127_122233.jpg,1254,762,2104,1687,riso_sugo
./data/images/20151127_122242.jpg,6,663,1460,1954,pizza
./data/images/20151127_122242.jpg,1508,263,1986,710,budino
./data/images/20151127_122242.jpg,1756,1450,2656,2121,patatine_fritte
./data/images/20151127_122522.jpg,1568,895,2504,1862,pizzoccheri
./data/images/20151127_122522.jpg,365,481,1300,1282,patate/pure
./data/images/20151127_122532.jpg,1935,889,2934,1909,torta_salata_spinaci_e_ricotta
./data/images/20151127_122532.jpg,606,795,1806,1635,pizzoccheri
./data/images/20151127_122553.jpg,2678,784,3008,1069,mandarini
./data/images/20151127_122553.jpg,823,467,1506,1367,torta_salata_spinaci_e_ricotta
./data/images/20151127_122553.jpg,310,665,950,1367,spinaci
./data/images/20151127_122553.jpg,1910,1067,2860,2008,pizzoccheri
./data/images/20151127_122553.jpg,2753,511,3076,798,mandarini
./data/images/20151127_122715.jpg,640,248,1287,689,pane
./data/images/20151127_122715.jpg,1785,315,2926,1432,minestra
./data/images/20151127_122715.jpg,778,1462,1478,2145,fagiolini
./data/images/20151127_122715.jpg,554,1300,1087,1975,patate/pure
./data/images/20151127_122715.jpg,667,1007,1537,1717,arrosto
./data/images/20151127_123320.jpg,296,539,831,935,mele
./data/images/20151127_123320.jpg,612,1432,1356,2075,spinaci
./data/images/20151127_123320.jpg,575,1046,1359,1787,torta_salata_spinaci_e_ricotta
./data/images/20151127_123320.jpg,1487,490,2362,1276,pasta_zafferano_e_piselli
./data/images/20151127_123331.jpg,575,1087,1037,1662,patate/pure
./data/images/20151127_123331.jpg,795,951,1350,1740,scaloppine
./data/images/20151127_123331.jpg,1734,775,2517,1514,pasta_zafferano_e_piselli
./data/images/20151127_123331.jpg,325,346,778,763,yogurt
./data/images/20151127_123415.jpg,1542,375,2006,850,pane
./data/images/20151127_123415.jpg,495,889,1425,1775,minestra
./data/images/20151127_123415.jpg,1984,867,2650,1375,scaloppine
./data/images/20151127_123415.jpg,1965,1245,2703,2042,fagiolini
./data/images/20151127_123415.jpg,257,287,726,703,yogurt
./data/images/20151127_123447.jpg,2408,256,2836,691,arancia
./data/images/20151127_123447.jpg,1623,834,2513,1756,pasta_mare_e_monti
./data/images/20151127_123447.jpg,478,850,1430,1458,scaloppine
./data/images/20151127_123447.jpg,673,1226,1363,1745,patate/pure
./data/images/20151127_123652.jpg,228,315,1278,1168,pizzoccheri
./data/images/20151127_123652.jpg,2223,423,2967,1173,spinaci
./data/images/20151127_123652.jpg,628,865,2469,2119,pizza
./data/images/20151127_123752.jpg,856,1225,1571,1826,spinaci
./data/images/20151127_123752.jpg,803,895,1742,1582,arrosto
./data/images/20151127_124050.jpg,1239,520,1643,950,pane
./data/images/20151127_124050.jpg,852,834,1328,1253,pane
./data/images/20151127_124050.jpg,1445,1050,2240,1582,scaloppine
./data/images/20151127_124050.jpg,1365,1371,2176,1973,fagiolini
./data/images/20151127_124120.jpg,1928,293,2828,1269,insalata_mista
./data/images/20151127_124120.jpg,378,858,2139,2293,pizza
./data/images/20151127_124319.jpg,1645,1169,2565,2204,pasta_mare_e_monti
./data/images/20151127_124319.jpg,630,610,1369,1350,arrosto
./data/images/20151127_124319.jpg,500,971,1286,1602,spinaci
./data/images/20151127_124319.jpg,1949,382,2362,822,yogurt
./data/images/20151127_124336.jpg,893,839,1929,1687,pizzoccheri
./data/images/20151127_124421.jpg,180,582,669,1035,budino
./data/images/20151127_124421.jpg,678,1280,1185,1876,pane
./data/images/20151127_124421.jpg,1151,607,2108,1363,scaloppine
./data/images/20151127_124421.jpg,1542,985,2125,1619,patate/pure
./data/images/20151127_124616.jpg,475,292,1764,2103,pizza
./data/images/20151127_124702.jpg,140,386,457,676,mandarini
./data/images/20151127_124702.jpg,1021,366,1326,659,mandarini
./data/images/20151127_124702.jpg,212,854,519,1144,mandarini
./data/images/20151127_124702.jpg,610,1475,1440,1926,patate/pure
./data/images/20151127_124702.jpg,740,932,1535,1679,torta_salata_spinaci_e_ricotta
./data/images/20151127_124702.jpg,1704,559,2228,1040,pane
./data/images/20151127_124702.jpg,2220,584,2700,985,pane
./data/images/20151127_124702.jpg,1814,1042,2865,2114,pasta_bianco
./data/images/20151127_124710.jpg,313,456,1871,1752,pizza
./data/images/20151127_124710.jpg,1780,423,2717,1256,patatine_fritte
./data/images/20151127_124803.jpg,300,925,1326,1859,pasta_zafferano_e_piselli
./data/images/20151127_124803.jpg,1868,876,2764,1798,scaloppine
./data/images/20151127_124900.jpg,400,1059,1403,2031,pasta_mare_e_monti
./data/images/20151127_124900.jpg,2321,279,2843,775,yogurt
./data/images/20151127_124900.jpg,1976,901,2764,1612,arrosto
./data/images/20151127_124900.jpg,1792,1156,2598,1829,patate/pure
./data/images/20151127_124936.jpg,1982,300,2553,875,pane
./data/images/20151127_124936.jpg,1185,981,2037,2006,pizzoccheri
./data/images/20151127_125009.jpg,675,1007,1600,1937,arrosto
./data/images/20151127_125050.jpg,410,1595,904,2056,arancia
./data/images/20151127_125050.jpg,1936,615,2976,1428,pasta_mare_e_monti
./data/images/20151127_125050.jpg,945,300,1763,1002,scaloppine
./data/images/20151127_125050.jpg,717,569,1543,1215,spinaci
./data/images/20151127_125103.jpg,1400,1406,1935,1860,pane
./data/images/20151127_125103.jpg,217,1725,593,2101,arancia
./data/images/20151127_125103.jpg,1385,1117,1653,1365,mandarini
./data/images/20151127_125103.jpg,1378,351,2320,1304,insalata_mista
./data/images/20151127_125158.jpg,629,659,900,908,mandarini
./data/images/20151127_125158.jpg,504,1008,779,1265,mandarini
./data/images/20151127_125158.jpg,742,853,1044,1162,mandarini
./data/images/20151127_125158.jpg,2173,651,2578,1043,yogurt
./data/images/20151127_125158.jpg,1167,1122,1914,1808,arrosto
./data/images/20151127_125158.jpg,1111,1472,1656,2024,patate/pure
./data/images/20151127_125347.jpg,637,860,1517,1768,riso_bianco
./data/images/20151127_125347.jpg,2142,1006,2768,1590,patate/pure
./data/images/20151127_125347.jpg,2309,1126,2960,1885,spinaci
./data/images/20151127_125646.jpg,858,460,1293,963,pane
./data/images/20151127_125646.jpg,1150,915,2808,2286,pizza
./data/images/20151127_125714.jpg,1458,1603,1996,2112,pane
./data/images/20151127_125714.jpg,2485,1509,3009,2028,budino
./data/images/20151127_125714.jpg,1617,528,2442,1296,pizzoccheri
./data/images/20151127_125714.jpg,650,479,1285,1429,rosbeef
./data/images/20151127_125714.jpg,106,587,1004,1482,carote
./data/images/20151127_125725.jpg,2282,1055,2795,1521,pane
./data/images/20151127_125725.jpg,1135,1100,1827,1544,patate/pure
./data/images/20151127_125725.jpg,1079,737,1931,1313,arrosto
./data/images/20151127_125751.jpg,2200,202,2522,530,mandarini
./data/images/20151127_125751.jpg,2476,364,2792,675,mandarini
./data/images/20151127_125751.jpg,1859,951,2776,1914,pasta_zafferano_e_piselli
./data/images/20151127_125751.jpg,401,1145,1092,1685,patate/pure
./data/images/20151127_125751.jpg,564,539,1509,1468,torta_salata_spinaci_e_ricotta
./data/images/20151127_125814.jpg,146,443,801,1048,torta_cioccolato_e_pere
./data/images/20151127_125814.jpg,1837,495,2681,1604,pizzoccheri
./data/images/20151127_125814.jpg,775,1579,1678,2259,carote
./data/images/20151127_125814.jpg,801,1084,1828,1950,torta_salata_spinaci_e_ricotta
./data/images/20151127_125829.jpg,2070,510,2551,1065,pane
./data/images/20151127_125829.jpg,1770,1575,2364,2014,patate/pure
./data/images/20151127_125829.jpg,2140,1207,2818,1956,torta_salata_spinaci_e_ricotta
./data/images/20151127_125829.jpg,678,396,1475,1392,pizzoccheri
./data/images/20151127_125858.jpg,1576,828,1848,1086,mandarini
./data/images/20151127_125858.jpg,1938,734,2193,1006,mandarini
./data/images/20151127_125858.jpg,1798,964,2076,1228,mandarini
./data/images/20151127_125858.jpg,1130,1582,1702,2032,pane
./data/images/20151127_125858.jpg,637,1764,1201,2226,pane
./data/images/20151127_125858.jpg,307,626,1378,1473,pizzoccheri
./data/images/20151127_125858.jpg,2015,1471,2530,2140,patate/pure
./data/images/20151127_125858.jpg,2274,1298,2982,2057,arrosto
./data/images/20151127_125955.jpg,619,359,1176,841,pane
./data/images/20151127_125955.jpg,1339,112,1650,424,mandarini
./data/images/20151127_125955.jpg,1622,187,1895,491,mandarini
./data/images/20151127_125955.jpg,1765,397,2076,734,mandarini
./data/images/20151127_125955.jpg,1542,617,1836,909,mandarini
./data/images/20151127_125955.jpg,1323,410,1632,715,mandarini
./data/images/20151127_125955.jpg,542,1237,1526,2084,carote
./data/images/20151127_125955.jpg,2004,1020,2950,1904,riso_bianco
./data/images/20151127_130005.jpg,1375,1684,1826,2154,pane
./data/images/20151127_130005.jpg,550,832,1420,1637,pizzoccheri
./data/images/20151127_130005.jpg,1817,1207,2462,1845,patate/pure
./data/images/20151127_130005.jpg,1982,806,2812,1565,torta_salata_spinaci_e_ricotta
./data/images/20151127_130141.jpg,1853,487,2764,1326,insalata_mista
./data/images/20151127_130141.jpg,600,840,1615,1920,pasta_zafferano_e_piselli
./data/images/20151127_130221.jpg,143,258,1013,913,carote
./data/images/20151127_130221.jpg,1332,521,2306,1454,pasta_mare_e_monti
./data/images/20151127_130221.jpg,669,1304,1341,2236,arrosto
./data/images/20151127_130327.jpg,1187,806,2062,1676,pasta_mare_e_monti
./data/images/20151127_130350.jpg,888,502,1395,984,pane
./data/images/20151127_130350.jpg,1835,496,2268,926,yogurt
./data/images/20151127_130350.jpg,270,1160,1153,2000,spinaci
./data/images/20151127_130350.jpg,759,1104,1396,1839,torta_salata_spinaci_e_ricotta
./data/images/20151127_130350.jpg,1859,1137,2875,1976,pizzoccheri
./data/images/20151127_130511.jpg,1349,410,1877,951,pane
./data/images/20151127_130511.jpg,920,403,1370,876,budino
./data/images/20151127_130511.jpg,100,292,928,1146,insalata_mista
./data/images/20151127_130511.jpg,1965,651,2921,1420,arrosto
./data/images/20151127_130511.jpg,753,1168,1684,2051,pizzoccheri
./data/images/20151127_130604.jpg,701,926,1162,1401,mele
./data/images/20151127_130604.jpg,1090,1676,1642,2204,patate/pure
./data/images/20151127_130604.jpg,1278,1184,2081,1992,torta_salata_spinaci_e_ricotta
./data/images/20151127_130604.jpg,996,251,1996,1278,insalata_mista
./data/images/20151127_130604.jpg,2126,603,3012,1521,pizzoccheri
./data/images/20151127_130721.jpg,1362,884,2265,1879,pizzoccheri
./data/images/20151127_130733.jpg,755,594,1159,992,mele
./data/images/20151127_130733.jpg,2414,495,2882,921,budino
./data/images/20151127_130733.jpg,1231,814,2164,1696,pasta_mare_e_monti
./data/images/20151127_130755.jpg,613,434,1030,850,budino
./data/images/20151127_130755.jpg,639,973,1454,1823,pizzoccheri
./data/images/20151127_130755.jpg,1839,1193,2676,1821,carote
./data/images/20151127_130755.jpg,1967,869,2741,1560,torta_salata_spinaci_e_ricotta
./data/images/20151127_130819.jpg,1330,428,2756,1880,pizza
./data/images/20151127_130844.jpg,2717,1312,3011,1579,mandarini
./data/images/20151127_130844.jpg,2431,1600,2720,1882,mandarini
./data/images/20151127_130844.jpg,579,887,1428,1851,pizzoccheri
./data/images/20151127_130844.jpg,1870,692,2617,1259,spinaci
./data/images/20151127_130844.jpg,1934,373,2695,848,pesce_(filetto)
./data/images/20151127_130936.jpg,1230,813,2080,1604,pizzoccheri
./data/images/20151127_131034.jpg,2006,624,2568,1138,pane
./data/images/20151127_131034.jpg,1560,492,2065,967,pane
./data/images/20151127_131034.jpg,1062,981,1901,1914,pasta_mare_e_monti
./data/images/20151127_131106.jpg,2450,643,2954,1140,pane
./data/images/20151127_131106.jpg,568,575,1403,1365,pizzoccheri
./data/images/20151127_131106.jpg,1871,968,2345,1831,arrosto
./data/images/20151127_131106.jpg,1459,914,2115,1887,carote
./data/images/20151127_131130.jpg,1848,505,2346,919,pane
./data/images/20151127_131130.jpg,1528,602,1946,1013,pane
./data/images/20151127_131130.jpg,2481,765,2854,1187,mele
./data/images/20151127_131130.jpg,1710,1120,2404,1865,pasta_zafferano_e_piselli
./data/images/20151127_131130.jpg,629,862,1373,1502,arrosto
./data/images/20151127_131130.jpg,732,1325,1390,1776,patate/pure
./data/images/20151127_131150.jpg,2278,601,2870,1015,pane
./data/images/20151127_131150.jpg,1860,1039,2629,1939,pasta_zafferano_e_piselli
./data/images/20151127_131150.jpg,810,771,1393,1589,arrosto
./data/images/20151127_131150.jpg,584,1025,1093,1626,patate/pure
./data/images/20151127_131209.jpg,1465,1034,2421,1720,pizzoccheri
./data/images/20151127_131259.jpg,1235,371,2485,2178,pizza
./data/images/20151127_131439.jpg,1532,584,2665,1550,torta_salata_spinaci_e_ricotta
./data/images/20151127_131439.jpg,1392,1109,2168,1729,carote
./data/images/20151127_131450.jpg,1546,415,2057,841,pane
./data/images/20151127_131450.jpg,2652,503,2944,770,mandarini
./data/images/20151127_131450.jpg,2112,668,2381,921,mandarini
./data/images/20151127_131450.jpg,1925,1118,2815,1982,pasta_zafferano_e_piselli
./data/images/20151127_131450.jpg,587,1175,1175,1770,patate/pure
./data/images/20151127_131450.jpg,834,807,1690,1748,torta_salata_spinaci_e_ricotta
./data/images/20151127_131553.jpg,693,809,1545,1625,pizzoccheri
./data/images/20151127_131553.jpg,1906,932,2828,1942,torta_salata_spinaci_e_ricotta
./data/images/20151127_131553.jpg,1773,1362,2298,1992,patate/pure
./data/images/20151127_131713.jpg,1458,432,1721,691,mandarini
./data/images/20151127_131713.jpg,1675,648,1928,921,mandarini
./data/images/20151127_131713.jpg,1215,451,1789,1025,mandarini
./data/images/20151127_131713.jpg,2035,1104,3010,2101,pizzoccheri
./data/images/20151127_131713.jpg,453,862,1293,1529,torta_salata_spinaci_e_ricotta
./data/images/20151127_131713.jpg,845,1267,1500,2104,fagiolini
./data/images/20151127_131713.jpg,557,1446,1151,1992,spinaci
./data/images/20151127_131751.jpg,2436,376,3100,769,pere
./data/images/20151127_131751.jpg,1296,560,2212,1170,patatine_fritte
./data/images/20151127_131751.jpg,609,1084,1367,1951,arrosto
./data/images/20151127_131751.jpg,1823,1164,2782,2032,pasta_zafferano_e_piselli
./data/images/20151127_131812.jpg,1978,989,2820,1942,pasta_mare_e_monti
./data/images/20151127_131812.jpg,1003,1050,1646,1696,pesce_(filetto)
./data/images/20151127_131812.jpg,550,1335,1403,1970,fagiolini
./data/images/20151127_131812.jpg,678,1131,1035,1573,carote
./data/images/20151127_131839.jpg,2069,622,2564,1125,pane
./data/images/20151127_131839.jpg,1032,1676,1448,2130,arancia
./data/images/20151127_131839.jpg,262,1070,862,1863,patatine_fritte
./data/images/20151127_131839.jpg,979,431,1797,1163,arrosto
./data/images/20151127_131839.jpg,1625,1315,2504,2121,pasta_zafferano_e_piselli
./data/images/20151127_131852.jpg,2319,413,2604,689,mandarini
./data/images/20151127_131852.jpg,2014,485,2310,981,mandarini
./data/images/20151127_131852.jpg,1020,898,1937,1846,pasta_mare_e_monti
./data/images/20151127_131933.jpg,1060,740,2046,1631,pasta_zafferano_e_piselli
./data/images/20151127_132002.jpg,435,453,1017,986,pane
./data/images/20151127_132002.jpg,2410,285,2910,785,budino
./data/images/20151127_132002.jpg,432,1246,1267,2067,pasta_zafferano_e_piselli
./data/images/20151127_132002.jpg,1395,450,2343,971,pesce_(filetto)
./data/images/20151127_132002.jpg,1425,862,2315,1321,fagiolini
./data/images/20151127_132002.jpg,1509,1103,1904,1360,carote
./data/images/20151127_132024.jpg,2221,478,2752,1267,patatine_fritte
./data/images/20151127_132024.jpg,63,667,2163,2091,pizza
./data/images/20151127_132109.jpg,1979,1665,2384,2236,pane
./data/images/20151127_132109.jpg,2446,1660,2876,2079,budino
./data/images/20151127_132109.jpg,528,500,1181,1220,patate/pure
./data/images/20151127_132109.jpg,614,667,1456,1450,rosbeef
./data/images/20151127_132109.jpg,1721,592,2609,1423,pasta_mare_e_monti
./data/images/20151127_132136.jpg,967,282,2057,2035,pizza
./data/images/20151127_132317.jpg,1213,725,1458,973,mandarini
./data/images/20151127_132317.jpg,1459,751,1704,1016,mandarini
./data/images/20151127_132317.jpg,1751,973,2018,1228,mandarini
./data/images/20151127_132317.jpg,2250,600,3031,1460,pasta_mare_e_monti
./data/images/20151127_132317.jpg,1110,1114,1978,1840,torta_salata_spinaci_e_ricotta
./data/images/20151127_132317.jpg,896,1271,1756,2092,fagiolini
./data/images/20151127_132317.jpg,876,1604,1240,2064,carote
./data/images/20151127_132413.jpg,2390,600,2912,1065,yogurt
./data/images/20151127_132413.jpg,1657,1135,2760,2203,minestra
./data/images/20151127_132413.jpg,207,667,1143,1689,torta_salata_spinaci_e_ricotta
./data/images/20151127_132413.jpg,760,1010,1437,1787,fagiolini
./data/images/20151127_132519.jpg,269,292,698,723,yogurt
./data/images/20151127_132519.jpg,1776,250,2300,701,pane
./data/images/20151127_132519.jpg,767,614,1640,1360,riso_sugo
./data/images/20151127_132519.jpg,2267,960,3025,1846,torta_salata_spinaci_e_ricotta
./data/images/20151127_132519.jpg,1825,906,2543,1635,carote
./data/images/20151127_132519.jpg,1850,889,2384,1462,fagiolini
./data/images/20151127_132537.jpg,2340,811,2950,1214,pane
./data/images/20151127_132537.jpg,2387,470,2764,835,arancia
./data/images/20151127_132537.jpg,1546,1139,2392,1943,pasta_zafferano_e_piselli
./data/images/20151127_132537.jpg,493,609,1193,1251,torta_salata_spinaci_e_ricotta
./data/images/20151127_132537.jpg,862,850,1340,1295,fagiolini
./data/images/20151127_132537.jpg,789,960,1254,1500,spinaci
./data/images/20151127_132700.jpg,1341,372,1742,797,arancia
./data/images/20151127_132700.jpg,1406,1675,1856,2169,pane
./data/images/20151127_132700.jpg,951,1518,1412,2070,pane
./data/images/20151127_132700.jpg,339,596,1228,1492,pasta_bianco
./data/images/20151127_132700.jpg,1987,728,2760,1595,torta_salata_spinaci_e_ricotta
./data/images/20151127_132700.jpg,1726,906,2442,1768,fagiolini
./data/images/20151127_132740.jpg,596,533,1002,925,budino
./data/images/20151127_132740.jpg,2160,654,2650,1109,pane
./data/images/20151127_132740.jpg,1321,517,2207,1263,insalata_mista
./data/images/20151127_132740.jpg,1907,1326,2779,2164,rosbeef
./data/images/20151127_132740.jpg,421,1212,1392,2168,pasta_zafferano_e_piselli
./data/images/20151127_132824.jpg,561,465,1065,1029,pane
./data/images/20151127_132824.jpg,929,253,1346,670,yogurt
./data/images/20151127_132824.jpg,679,879,1315,1700,patatine_fritte
./data/images/20151127_132824.jpg,1948,610,2865,1520,pesce_(filetto)
./data/images/20151127_132859.jpg,2089,575,3084,1473,pasta_mare_e_monti
./data/images/20151127_132952.jpg,1531,1432,2154,1921,pane
./data/images/20151127_132952.jpg,2143,1512,2670,2062,pane
./data/images/20151127_132952.jpg,404,806,1450,1825,pasta_bianco
./data/images/20151127_132952.jpg,704,276,1179,734,yogurt
./data/images/20151127_132952.jpg,2001,432,2765,1015,torta_salata_spinaci_e_ricotta
./data/images/20151127_132952.jpg,1985,740,3029,1400,fagiolini
./data/images/20151127_133118.jpg,2558,477,2844,737,mandarini
./data/images/20151127_133118.jpg,2360,294,2644,572,mandarini
./data/images/20151127_133118.jpg,2103,245,2375,515,mandarini
./data/images/20151127_133118.jpg,378,492,953,1412,patate/pure
./data/images/20151127_133118.jpg,765,426,1314,1245,cotoletta
./data/images/20151127_133118.jpg,1595,931,2507,1731,pasta_zafferano_e_piselli
./data/images/20151127_133149.jpg,2180,361,2712,781,pane
./data/images/20151127_133149.jpg,1721,376,2112,771,budino
./data/images/20151127_133149.jpg,1004,750,1850,1871,carote
./data/images/20151127_133149.jpg,1980,982,2943,1858,pasta_zafferano_e_piselli
./data/images/20151127_133630.jpg,2733,301,3014,570,mandarini
./data/images/20151127_133630.jpg,2543,904,3040,1429,pane
./data/images/20151127_133630.jpg,1500,835,2435,1795,pasta_zafferano_e_piselli
./data/images/20151127_133630.jpg,510,443,1321,1250,cotoletta
./data/images/20151127_133630.jpg,279,843,1031,1426,spinaci
./data/images/20151127_133650.jpg,1251,717,2196,1417,torta_salata_spinaci_e_ricotta
./data/images/20151127_133650.jpg,1025,1112,1856,1709,fagiolini
./data/images/20151127_133650.jpg,1476,1362,2179,1815,carote
./data/images/20151127_133704.jpg,621,510,1900,2203,pizza
./data/images/20151127_133813.jpg,312,550,932,1289,arrosto
./data/images/20151127_133813.jpg,1724,589,2651,1363,riso_bianco
./data/images/20151127_134045.jpg,1370,835,2254,1692,pasta_zafferano_e_piselli
./data/images/20151127_134113.jpg,659,581,1576,1651,pizza
./data/images/20151127_134151.jpg,1443,467,1917,993,pane
./data/images/20151127_134151.jpg,395,903,1354,1818,pasta_zafferano_e_piselli
./data/images/20151127_134151.jpg,1801,1053,2635,1667,rosbeef
./data/images/20151127_134151.jpg,1789,1307,2467,2100,carote
./data/images/20151127_134243.jpg,409,489,910,978,yogurt
./data/images/20151127_134243.jpg,614,1126,1545,1985,pasta_zafferano_e_piselli
./data/images/20151127_134243.jpg,2071,635,3039,1606,cotoletta
./data/images/20151127_134243.jpg,1871,839,2768,1671,fagiolini
./data/images/20151127_134327.jpg,1859,693,2625,1445,pasta_zafferano_e_piselli
./data/images/20151127_134327.jpg,757,684,1418,1065,arrosto
./data/images/20151127_134327.jpg,659,857,1496,1440,fagiolini
./data/images/20151127_134433.jpg,1180,399,1619,971,pane
./data/images/20151127_134433.jpg,321,506,679,987,pere
./data/images/20151127_134433.jpg,2125,546,2970,1356,pasta_zafferano_e_piselli
./data/images/20151127_134433.jpg,1031,1175,1800,1915,torta_salata_spinaci_e_ricotta
./data/images/20151127_134433.jpg,1350,1500,1889,2137,fagiolini
./data/images/20151127_134537.jpg,847,523,1360,997,pane
./data/images/20151127_134537.jpg,1365,613,1897,1058,pane
./data/images/20151127_134537.jpg,293,343,806,834,budino
./data/images/20151127_134537.jpg,1969,726,2950,1606,pasta_zafferano_e_piselli
./data/images/20151127_134537.jpg,860,1284,1621,2278,torta_salata_spinaci_e_ricotta
./data/images/20151127_134537.jpg,439,1054,1336,2045,fagiolini
./data/images/20151127_134546.jpg,531,673,1335,1485,riso_bianco
./data/images/20151127_134546.jpg,1850,893,2670,1700,cotoletta
./data/images/20151127_134546.jpg,1614,965,2384,1953,fagiolini
./data/images/20151127_134630.jpg,1096,973,1982,1820,pasta_mare_e_monti
./data/images/20151127_134804.jpg,1851,979,2882,1928,pasta_zafferano_e_piselli
./data/images/20151127_134804.jpg,676,800,1382,1771,torta_salata_spinaci_e_ricotta
./data/images/20151127_134804.jpg,254,835,818,1715,fagiolini
./data/images/20151127_134910.jpg,768,575,1165,960,yogurt
./data/images/20151127_134910.jpg,1714,932,2540,1704,pasta_mare_e_monti
./data/images/20151127_134910.jpg,343,1015,1225,1778,torta_salata_spinaci_e_ricotta
./data/images/20151127_134910.jpg,423,1410,1315,2137,carote
./data/images/20151127_134942.jpg,2556,357,3139,859,pane
./data/images/20151127_134942.jpg,531,1009,1450,1889,pasta_bianco
